step;alive;mean_v;min_v;max_v;std_v;min_gap;max_gap;mean_gap;std_gap
0;20;1.000000;1.000000;1.000000;0.000000;5.000000;5.000000;5.000000;0.000000
1;20;1.025000;1.000000;1.500000;0.108972;5.000000;5.000000;5.000000;0.000000
2;20;1.025000;1.000000;1.500000;0.108972;4.950000;5.050000;5.000000;0.015811
3;20;1.025000;1.000000;1.500000;0.108972;4.900000;5.100000;5.000000;0.031623
4;20;1.025000;1.000000;1.500000;0.108972;4.850000;5.150000;5.000000;0.047434
5;20;1.025000;1.000000;1.500000;0.108972;4.800000;5.200000;5.000000;0.063246
6;20;1.025000;1.000000;1.500000;0.108972;4.750000;5.250000;5.000000;0.079057
7;20;1.025000;1.000000;1.500000;0.108972;4.700000;5.300000;5.000000;0.094868
8;20;1.025000;1.000000;1.500000;0.108972;4.650000;5.350000;5.000000;0.110680
9;20;1.025000;1.000000;1.500000;0.108972;4.600000;5.400000;5.000000;0.126491
10;20;1.025000;1.000000;1.500000;0.108972;4.550000;5.450000;5.000000;0.142302
11;20;1.025000;1.000000;1.500000;0.108972;4.500000;5.500000;5.000000;0.158114
12;20;1.025000;1.000000;1.500000;0.108972;4.450000;5.550000;5.000000;0.173925
13;20;1.025000;1.000000;1.500000;0.108972;4.400000;5.600000;5.000000;0.189737
14;20;1.025000;1.000000;1.500000;0.108972;4.350000;5.650000;5.000000;0.205548
15;20;1.025000;1.000000;1.500000;0.108972;4.300000;5.700000;5.000000;0.221359
16;20;1.025000;1.000000;1.500000;0.108972;4.250000;5.750000;5.000000;0.237171
17;20;1.025000;1.000000;1.500000;0.108972;4.200000;5.800000;5.000000;0.252982
18;20;1.025000;1.000000;1.500000;0.108972;4.150000;5.850000;5.000000;0.268794
19;20;1.025000;1.000000;1.500000;0.108972;4.100000;5.900000;5.000000;0.284605
20;20;1.025000;1.000000;1.500000;0.108972;4.050000;5.950000;5.000000;0.300416
21;20;1.075000;1.000000;1.500000;0.178536;4.000000;6.000000;5.000000;0.316228
