step;alive;mean_v;min_v;max_v;std_v;min_gap;max_gap;mean_gap;std_gap
0;20;1.000000;1.000000;1.000000;0.000000;5.000000;5.000000;5.000000;0.000000
1;20;1.025000;1.000000;1.500000;0.108972;5.000000;5.000000;5.000000;0.000000
2;20;1.029000;1.000000;1.500000;0.108715;4.950000;5.050000;5.000000;0.015811
3;20;1.032680;1.000000;1.500000;0.109429;4.904000;5.096000;5.000000;0.030384
4;20;1.036091;1.000000;1.500000;0.110665;4.861360;5.138640;5.000000;0.043981
5;20;1.039275;1.000000;1.500000;0.112160;4.821568;5.178432;5.000000;0.056794
6;20;1.042263;1.000000;1.500000;0.113760;4.784211;5.215789;5.000000;0.068966
7;20;1.045084;1.000000;1.500000;0.115380;4.748955;5.251045;5.000000;0.080607
8;20;1.047758;1.000000;1.500000;0.116972;4.715524;5.284476;5.000000;0.091800
9;20;1.050305;1.000000;1.500000;0.118512;4.683694;5.316306;5.000000;0.102610
10;20;1.052738;1.000000;1.500000;0.119986;4.653275;5.346725;5.000000;0.113088
11;20;1.055071;1.000000;1.500000;0.121389;4.624111;5.375889;5.000000;0.123276
12;20;1.057314;1.000000;1.500000;0.122723;4.596070;5.403930;5.000000;0.133207
13;20;1.059477;1.000000;1.500000;0.123987;4.569038;5.430962;5.000000;0.142908
14;20;1.061566;1.000000;1.500000;0.125186;4.542920;5.457080;5.000000;0.152403
15;20;1.063589;1.000000;1.500000;0.126323;4.517634;5.482366;5.000000;0.161712
16;20;1.065551;1.000000;1.500000;0.127400;4.493106;5.506894;5.000000;0.170849
17;20;1.067458;1.000000;1.500000;0.128423;4.469276;5.530724;5.000000;0.179831
18;20;1.069313;1.000000;1.500000;0.129395;4.446089;5.553911;5.000000;0.188668
19;20;1.071120;1.000000;1.500000;0.130319;4.423496;5.576504;5.000000;0.197371
20;20;1.072884;1.000000;1.500000;0.131197;4.401455;5.598545;5.000000;0.205951
21;20;1.074606;1.000000;1.500000;0.132034;4.379928;5.620072;5.000000;0.214414
