perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,density,coverage,avg_speed,speed_stddev,max_gap,avg_gap,drones_active,formation_stability,energy_consumed,time_to_recover,recovery_slope
100.000000,20,1.000000,2.000000,5.000000,5.000000,3,0.800000,1.500000,10.000000,0.010000,2,0,0.900000,90.000000,2.000000,0.000000,95.000000,94.444444,18.000000,0.052941,36.000000,0.000000,0.000000
100.000000,25,1.000000,2.000000,5.000000,4.000000,3,0.800000,1.500000,10.000000,0.010000,3,0,0.880000,88.000000,2.000000,0.000000,96.000000,95.454545,22.000000,0.041905,44.000000,0.000000,0.000000
100.000000,30,1.000000,2.000000,6.000000,3.330000,3,0.800000,1.500000,10.000000,0.010000,3,0,0.900000,90.000000,2.000000,0.000000,96.670000,96.296296,27.000000,0.034581,54.000000,0.000000,0.000000
150.000000,30,1.000000,2.000000,6.000000,5.000000,3,0.800000,1.500000,10.000000,0.012000,3,0,0.900000,90.000000,2.000000,0.000000,145.000000,144.444444,27.000000,0.034615,54.000000,47.000000,0.009929
150.000000,40,1.000000,2.000000,6.000000,3.750000,3,0.800000,1.500000,10.000000,0.015000,4,0,0.900000,90.000000,2.000000,0.000000,146.250000,145.833333,36.000000,0.025714,72.000000,99.000000,0.004798
