perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,density,coverage,avg_speed,speed_stddev,max_gap,avg_gap,drones_active,formation_stability,energy_consumed,time_to_recover,recovery_slope
100.000000,20,1.000000,2.000000,8.000000,5.000000,0,0.800000,1.500000,10.000000,0.010000,1,0,0.950000,95.000000,2.000000,0.000000,95.000000,94.736842,19.000000,0.052778,38.000000,0.000000,0.000000
100.000000,20,1.000000,2.000000,8.000000,5.000000,1,0.800000,1.500000,10.000000,0.010000,1,0,0.950000,95.000000,2.000000,0.000000,95.000000,94.736842,19.000000,0.052778,38.000000,0.000000,0.000000
100.000000,20,1.000000,2.000000,8.000000,5.000000,2,0.800000,1.500000,10.000000,0.010000,1,0,0.950000,95.000000,2.000000,0.000000,95.000000,94.736842,19.000000,0.052778,38.000000,0.000000,0.000000
100.000000,20,1.000000,2.000000,8.000000,5.000000,0,0.800000,1.500000,10.000000,0.010000,1,1,0.950000,95.000000,2.000000,0.000000,95.000000,94.736842,19.000000,0.052778,38.000000,0.000000,0.000000
100.000000,20,1.000000,2.000000,8.000000,5.000000,0,0.800000,1.500000,10.000000,0.010000,1,2,0.950000,95.000000,2.000000,0.000000,95.000000,94.736842,19.000000,0.052778,38.000000,0.000000,0.000000
100.000000,20,1.000000,2.000000,8.000000,5.000000,1,0.800000,1.500000,10.000000,0.010000,2,0,0.900000,90.000000,2.000000,0.000000,95.000000,94.444444,18.000000,0.052941,36.000000,0.000000,0.000000
100.000000,20,1.000000,2.000000,8.000000,5.000000,1,0.800000,1.500000,10.000000,0.010000,2,1,0.900000,90.000000,2.000000,0.000000,95.000000,94.444444,18.000000,0.052941,36.000000,0.000000,0.000000
