step;alive;mean_v;min_v;max_v;std_v;min_gap;max_gap;mean_gap;std_gap
286;18;0.994569;0.151265;1.500000;0.235825;3.814871;12.302218;5.555556;1.769780
287;18;0.995533;0.174028;1.500000;0.231197;3.907622;12.167345;5.555556;1.736948
288;18;0.996484;0.196234;1.500000;0.226738;3.997091;12.034747;5.555556;1.705021
289;18;0.997421;0.217901;1.500000;0.222445;4.083377;11.904371;5.555556;1.673973
290;18;0.998344;0.239041;1.500000;0.218310;4.166576;11.776161;5.555556;1.643782
291;18;0.999254;0.259672;1.500000;0.214331;4.246781;11.650065;5.555556;1.614425
292;18;1.000150;0.279805;1.500000;0.210500;4.324082;11.526032;5.555556;1.585882
293;18;1.001035;0.299456;1.500000;0.206815;4.398568;11.404013;5.555556;1.558132
294;18;1.001907;0.318636;1.500000;0.203269;4.470322;11.283958;5.555556;1.531155
295;18;1.002766;0.337360;1.500000;0.199860;4.539426;11.165822;5.555556;1.504933
296;18;1.003614;0.355640;1.500000;0.196581;4.543922;11.049558;5.555556;1.479449
297;18;1.004451;0.373488;1.500000;0.193430;4.544483;10.935122;5.555556;1.454685
298;18;1.005276;0.390915;1.500000;0.190402;4.545032;10.822471;5.555556;1.430625
299;18;1.006090;0.407934;1.500000;0.187493;4.545571;10.711562;5.555556;1.407254
300;18;1.006893;0.424555;1.500000;0.184699;4.546099;10.602356;5.555556;1.384557
301;18;1.007686;0.440789;1.500000;0.182016;4.546617;10.494811;5.555556;1.362520
302;18;1.008469;0.456646;1.500000;0.179440;4.547126;10.388890;5.555556;1.341129
303;18;1.009241;0.472137;1.500000;0.176969;4.547627;10.284555;5.555556;1.320372
304;18;1.010004;0.487272;1.500000;0.174598;4.548120;10.181768;5.555556;1.300236
305;18;1.010757;0.502059;1.500000;0.172324;4.548605;10.080496;5.555556;1.280711
306;18;1.011501;0.516509;1.500000;0.170144;4.549084;9.980702;5.555556;1.261783
307;18;1.012235;0.530631;1.500000;0.168054;4.549557;9.882352;5.555556;1.243444
308;18;1.012961;0.544432;1.500000;0.166052;4.550025;9.785416;5.555556;1.225683
309;18;1.013678;0.557922;1.500000;0.164133;4.550489;9.689859;5.555556;1.208491
310;18;1.014386;0.571109;1.500000;0.162297;4.550949;9.595651;5.555556;1.191857
311;18;1.015085;0.584001;1.500000;0.160538;4.551406;9.502762;5.555556;1.175773
312;18;1.015777;0.596606;1.500000;0.158855;4.551861;9.411162;5.555556;1.160231
